time,OS,RL
196.084,13.4197,13.5117
196.285,13.4289,13.5132
196.485,13.4405,13.5115
196.686,13.4531,13.5088
196.886,13.4665,13.5039
197.087,13.4798,13.4973
197.287,13.4878,13.4905
197.487,13.4936,13.4819
197.688,13.4973,13.4738
197.889,13.501,13.4635
198.089,13.5087,13.4534
198.293,13.5112,13.4456
198.494,13.5089,13.439
198.694,13.5108,13.4342
198.894,13.5143,13.4296
199.095,13.5164,13.4274
199.295,13.5193,13.4253
199.496,13.5171,13.4226
199.696,13.5147,13.4199
199.897,13.5124,13.416
200.097,13.5123,13.416
200.298,13.5102,13.4161
200.498,13.5058,13.4155
200.699,13.5002,13.4186
200.899,13.4969,13.4204
201.1,13.4953,13.4242
201.3,13.4985,13.429
201.501,13.5028,13.4317
201.701,13.5066,13.4376
201.901,13.5094,13.4429
202.102,13.5144,13.4437
202.302,13.5185,13.4466
202.503,13.5239,13.4512
202.703,13.5283,13.4546
202.904,13.5318,13.4576
203.104,13.5328,13.4599
203.305,13.5328,13.4594
203.505,13.5313,13.4615
203.706,13.5256,13.4617
203.906,13.5168,13.4639
204.106,13.5102,13.4629
204.307,13.5029,13.4634
204.507,13.4963,13.4634
204.708,13.4907,13.4654
204.908,13.4849,13.4675
205.109,13.4799,13.4676
205.309,13.4756,13.4687
205.509,13.4694,13.4688
205.71,13.4651,13.4681
205.91,13.4637,13.469
206.111,13.4629,13.467
206.311,13.4645,13.4665
206.512,13.4667,13.4653
206.712,13.4698,13.4649
206.913,13.4685,13.4645
207.113,13.4723,13.4646
207.313,13.4754,13.4654
207.514,13.4808,13.4665
207.714,13.4826,13.4673
207.915,13.4802,13.4664
208.115,13.4785,13.4632
208.316,13.4791,13.4628
208.516,13.479,13.4611
208.717,13.4802,13.4602
208.917,13.4813,13.4598
209.117,13.4754,13.4578
209.318,13.474,13.4558
209.518,13.4731,13.4551
209.719,13.4726,13.4542
209.919,13.469,13.4539
210.12,13.4643,13.4522
210.32,13.4597,13.4466
210.521,13.4548,13.4428
210.721,13.4517,13.438
210.921,13.4499,13.4384
211.122,13.4476,13.4343
211.322,13.4452,13.4303
211.523,13.4438,13.4284
211.723,13.4444,13.4255
211.924,13.4473,13.4251
212.124,13.4501,13.4222
212.325,13.4551,13.4221
212.525,13.4593,13.4247
212.725,13.4631,13.4292
212.926,13.4712,13.4319
213.127,13.4705,13.4371
213.327,13.4681,13.44
213.527,13.4675,13.4445
213.728,13.4708,13.4478
213.928,13.4717,13.4457
214.129,13.4743,13.4477
214.329,13.4787,13.4476
214.53,13.482,13.4472
214.73,13.4867,13.4464
214.931,13.493,13.4447
215.131,13.4966,13.4453
215.332,13.499,13.4456
215.532,13.5037,13.4501
215.733,13.5071,13.4526
215.933,13.5089,13.4579
216.134,13.5073,13.4607
216.334,13.5018,13.4678
216.535,13.4986,13.4743
216.735,13.4917,13.48
216.936,13.4821,13.483
217.136,13.4683,13.4882
217.337,13.453,13.4943
217.537,13.441,13.5004
217.738,13.4328,13.505
217.938,13.4265,13.5079
218.139,13.4246,13.5099
218.339,13.4237,13.5113
218.54,13.4169,13.5113
218.74,13.4107,13.5088
218.941,13.4108,13.5034
219.141,13.4113,13.4943
219.341,13.4133,13.4867
219.542,13.4142,13.4747
219.743,13.4173,13.4633
219.943,13.422,13.4536
220.144,13.4249,13.444
220.344,13.4312,13.4364
220.545,13.4388,13.4282
220.745,13.4467,13.4181
220.946,13.4638,13.4165
221.146,13.482,13.4147
221.347,13.4991,13.4127
221.547,13.515,13.4101
221.748,13.5267,13.4069
221.949,13.5361,13.4029
222.149,13.5446,13.3998
222.349,13.5513,13.3963
222.55,13.5507,13.3944
222.75,13.548,13.3946
222.951,13.5431,13.3954
223.151,13.5353,13.3966
223.352,13.5278,13.3976
223.552,13.5228,13.397
223.753,13.5137,13.3974
223.953,13.5035,13.3989
224.154,13.4939,13.4035
224.354,13.4887,13.4076
224.554,13.4841,13.4138
224.755,13.4781,13.421
224.955,13.4721,13.4298
225.156,13.4705,13.4376
225.356,13.4735,13.4447
225.557,13.478,13.4521
225.757,13.4829,13.449
225.958,13.4875,13.4519
226.158,13.4937,13.4516
226.359,13.5017,13.4507
226.559,13.5097,13.4523
226.76,13.5172,13.4535
226.96,13.5233,13.4553
227.161,13.5298,13.4586
227.361,13.5332,13.4598
227.561,13.5339,13.4601
227.762,13.533,13.4587
227.962,13.5288,13.4568
228.163,13.5232,13.4541
228.363,13.5145,13.4529
228.564,13.5037,13.4511
228.764,13.493,13.4487
228.965,13.4803,13.4466
229.165,13.4666,13.4442
229.366,13.4567,13.4418
229.566,13.45,13.4407
229.767,13.443,13.4387
229.967,13.4377,13.4374
230.168,13.434,13.4331
230.368,13.431,13.4324
230.568,13.4282,13.4331
230.769,13.4287,13.433
230.969,13.4309,13.4343
231.17,13.4341,13.4366
231.37,13.4392,13.4389
231.571,13.4415,13.4352
231.771,13.4435,13.4338
231.972,13.4452,13.4318
232.172,13.4456,13.4283
232.373,13.4454,13.4237
232.573,13.4451,13.4171
232.774,13.4461,13.4119
232.974,13.4472,13.4074
233.174,13.4495,13.402
233.375,13.4494,13.3985
233.575,13.4515,13.3957
233.776,13.4531,13.3922
233.976,13.4545,13.387
234.177,13.4579,13.3851
234.377,13.4602,13.3828
234.578,13.4555,13.3829
234.778,13.4509,13.3825
234.979,13.4467,13.3843
235.179,13.4434,13.3855
235.38,13.4411,13.3874
235.58,13.4374,13.3873
235.78,13.4341,13.3894
235.981,13.4281,13.3922
236.181,13.4222,13.3956
236.382,13.4185,13.4011
236.582,13.4163,13.4063
236.783,13.4148,13.4138
236.983,13.4177,13.4238
237.184,13.4224,13.4339
237.384,13.4317,13.444
237.584,13.4449,13.4529
237.785,13.4615,13.4626
237.985,13.4787,13.473
238.186,13.4941,13.481
238.386,13.5041,13.489
238.587,13.512,13.4926
238.787,13.5184,13.4944
238.988,13.5235,13.4966
239.188,13.5315,13.4974
239.389,13.537,13.4973
239.589,13.5409,13.4949
239.789,13.5448,13.483
239.99,13.5458,13.4727
240.19,13.5506,13.4608
240.391,13.5549,13.4481
240.591,13.5533,13.4379
240.792,13.5457,13.4255
240.992,13.5386,13.4155
241.193,13.5302,13.4052
241.393,13.5203,13.3959
241.594,13.5086,13.389
241.794,13.4983,13.381
241.995,13.488,13.3736
242.195,13.4822,13.3662
242.396,13.4775,13.3603
242.596,13.4742,13.3558
242.796,13.4706,13.3515
242.997,13.4681,13.3486
243.197,13.4674,13.3479
243.398,13.4636,13.349
243.598,13.4603,13.3497
243.799,13.4573,13.3506
243.999,13.4545,13.3526
244.2,13.4499,13.3567
244.4,13.4484,13.3618
244.601,13.4514,13.3669
244.801,13.4566,13.3719
245.002,13.4637,13.3776
245.203,13.4724,13.3847
245.403,13.4806,13.3908
245.604,13.4923,13.3981
245.804,13.5023,13.4054
246.004,13.5094,13.4107
246.205,13.5153,13.416
246.405,13.5169,13.4199
246.606,13.5157,13.4241
246.806,13.5135,13.4276
247.007,13.5099,13.4332
247.207,13.5062,13.4358
247.408,13.5011,13.4394
247.608,13.4988,13.4411
247.808,13.4978,13.4433
248.009,13.4981,13.4384
248.209,13.4931,13.439
248.41,13.4857,13.4385
248.61,13.4794,13.4381
248.811,13.4696,13.4359
249.011,13.458,13.434
249.212,13.444,13.4318
249.412,13.4289,13.4295
249.612,13.414,13.425
249.813,13.4024,13.4227
250.013,13.3943,13.4177
250.214,13.3911,13.4134
250.414,13.3916,13.4116
250.615,13.3988,13.407
250.815,13.4091,13.4047
251.016,13.4202,13.4028
251.216,13.4326,13.4023
251.417,13.4509,13.4002
251.617,13.4678,13.3987
251.817,13.486,13.3974
252.018,13.5001,13.3958
252.218,13.5069,13.3922
252.419,13.5143,13.3918
252.619,13.5152,13.3912
252.82,13.5141,13.3907
253.02,13.5133,13.3904
253.221,13.5119,13.3911
253.421,13.5133,13.3924
253.622,13.5164,13.3955
253.822,13.516,13.3984
254.023,13.5121,13.4009
254.223,13.5052,13.404
254.424,13.4944,13.4075
254.636,13.4825,13.4104
254.837,13.4702,13.4129
255.037,13.4607,13.4202
255.238,13.4518,13.4212
255.438,13.4435,13.4214
255.639,13.4382,13.4254
255.839,13.4335,13.4274
256.04,13.4289,13.4271
256.24,13.4291,13.4251
256.441,13.4269,13.4223
256.641,13.4279,13.4196
256.842,13.4292,13.4151
257.042,13.4318,13.4095
257.242,13.4335,13.4018
257.443,13.4387,13.3966
257.644,13.4432,13.3906
257.844,13.4445,13.3858
258.045,13.4457,13.3817
258.245,13.4446,13.3814
258.445,13.4449,13.3807
258.646,13.4438,13.3814
258.846,13.4477,13.3879
259.047,13.4543,13.3913
259.247,13.4625,13.3971
259.448,13.4716,13.4017
259.648,13.4792,13.4072
259.849,13.4845,13.4125
260.049,13.4874,13.4174
260.25,13.4919,13.4219
260.45,13.4995,13.4266
260.651,13.5067,13.4274
260.851,13.5062,13.4286
261.052,13.5043,13.4268
261.252,13.5036,13.4252
261.452,13.5091,13.4204
261.653,13.516,13.4168
261.853,13.5183,13.4109
262.054,13.5222,13.4046
262.254,13.5268,13.3977
262.455,13.5278,13.3939
262.655,13.5283,13.3899
262.856,13.525,13.3841
263.056,13.5192,13.382
263.257,13.5101,13.3811
263.457,13.5028,13.3803
263.657,13.4975,13.3805
263.858,13.4936,13.3805
264.058,13.4901,13.3796
264.259,13.4838,13.3796
264.459,13.4782,13.3788
264.66,13.4728,13.3777
264.86,13.4703,13.3763
265.06,13.4656,13.3761
265.261,13.4679,13.3776
265.461,13.4688,13.3786
265.662,13.4658,13.3811
265.862,13.4637,13.3846
266.062,13.4626,13.3935
266.263,13.466,13.4024
266.463,13.4731,13.414
266.664,13.4802,13.4268
266.864,13.4881,13.4379
267.065,13.494,13.45
267.265,13.4917,13.4604
267.465,13.4919,13.4695
267.666,13.4949,13.4768
267.866,13.4978,13.4818
268.067,13.5038,13.4856
268.267,13.5084,13.4876
268.468,13.5132,13.4882
268.668,13.5193,13.4874
268.868,13.5248,13.4833
269.069,13.5282,13.4773
269.269,13.531,13.4696
269.47,13.5338,13.4608
269.67,13.5308,13.4511
269.871,13.5248,13.4425
270.071,13.5146,13.4323
270.272,13.5066,13.4231
270.472,13.4983,13.4123
270.672,13.4901,13.4026
270.873,13.4826,13.3934
271.073,13.4781,13.3852
271.274,13.4765,13.3779
271.474,13.4705,13.3742
271.675,13.4593,13.3716
271.875,13.4503,13.3709
272.075,13.4405,13.3726
272.276,13.4351,13.3747
272.476,13.4366,13.3788
272.677,13.439,13.3848
272.877,13.4442,13.3914
273.078,13.4505,13.3963
273.278,13.4619,13.4012
273.478,13.4751,13.4065
273.679,13.4861,13.4095
273.879,13.4939,13.4135
274.08,13.5015,13.4173
274.28,13.5082,13.4215
274.481,13.5102,13.4254
274.681,13.5118,13.4286
274.882,13.5136,13.4338
275.082,13.5137,13.4408
275.283,13.5142,13.4466
275.483,13.5124,13.4515
275.684,13.5106,13.4572
275.884,13.5076,13.4641
276.085,13.5061,13.4728
276.285,13.5051,13.4797
276.486,13.5041,13.4833
276.686,13.503,13.4873
276.887,13.4995,13.4908
277.087,13.4942,13.4937
277.288,13.4898,13.4949
277.488,13.4848,13.4957
277.689,13.4821,13.4949
277.889,13.4792,13.4925
278.09,13.4783,13.4923
278.29,13.4809,13.4889
278.491,13.4828,13.4815
278.691,13.4852,13.4715
278.891,13.4873,13.467
279.092,13.4928,13.462
279.292,13.4969,13.4565
279.493,13.4995,13.4511
279.693,13.4986,13.4393
279.894,13.4918,13.4324
280.094,13.4822,13.4246
280.295,13.4736,13.4151
280.495,13.4645,13.4069
280.696,13.4558,13.3996
280.896,13.4481,13.3939
281.097,13.4405,13.3881
281.297,13.434,13.3826
281.498,13.4301,13.3786
281.698,13.4314,13.3769
281.899,13.4333,13.3756
282.099,13.4349,13.3753
282.299,13.4372,13.374
282.5,13.4384,13.3739
282.7,13.4408,13.373
282.901,13.4497,13.3745
283.101,13.4577,13.3804
283.302,13.463,13.3872
283.502,13.4655,13.3946
283.703,13.4751,13.4042
283.903,13.4813,13.4154
284.104,13.4829,13.426
284.304,13.4881,13.4383
284.505,13.4929,13.45
284.705,13.4941,13.4612
284.906,13.4945,13.4726
285.106,13.4986,13.4837
285.307,13.5014,13.494
285.507,13.5042,13.5029
285.708,13.5066,13.5091
285.908,13.5056,13.5131
286.109,13.5031,13.5172
286.309,13.4979,13.5157
286.51,13.4952,13.5159
286.71,13.4936,13.512
286.911,13.494,13.5073
287.111,13.4969,13.4989
287.312,13.5002,13.4825
287.512,13.5044,13.4674
287.713,13.5113,13.4524
287.913,13.5166,13.4384
288.113,13.5225,13.4235
288.314,13.5261,13.4084
288.514,13.5272,13.3942
288.715,13.526,13.3818
288.915,13.5214,13.3697
289.116,13.5149,13.3603
289.316,13.5077,13.3521
289.517,13.4983,13.346
289.717,13.4884,13.3426
289.918,13.4801,13.3386
290.118,13.4733,13.337
290.318,13.4665,13.3382
290.519,13.4608,13.3404
290.719,13.4552,13.3441
290.92,13.4516,13.3508
291.12,13.4479,13.3601
291.321,13.443,13.3708
291.521,13.4403,13.3821
291.722,13.4386,13.3952
291.922,13.4356,13.4095
292.123,13.4335,13.4236
292.323,13.4358,13.4365
292.524,13.4401,13.4477
292.724,13.4453,13.4571
292.924,13.4506,13.4682
293.125,13.4548,13.476
293.325,13.461,13.4816
293.526,13.4682,13.4854
293.726,13.4758,13.4864
293.927,13.4857,13.4854
294.127,13.4941,13.4812
294.328,13.5006,13.4735
294.528,13.5082,13.4636
294.729,13.5178,13.4545
294.929,13.5278,13.4467
295.13,13.5371,13.4379
295.33,13.5437,13.4279
295.531,13.5491,13.4186
295.731,13.5501,13.4104
295.932,13.5527,13.4024
296.132,13.5558,13.3945
296.333,13.5601,13.3832
296.533,13.564,13.372
296.734,13.5626,13.3634
296.934,13.5527,13.3595
297.135,13.5441,13.3556
297.335,13.5342,13.3496
297.536,13.5226,13.3477
297.736,13.5117,13.3489
297.937,13.5026,13.3506
298.137,13.4928,13.3536
298.337,13.4829,13.3585
298.538,13.4727,13.3632
298.738,13.4586,13.3693
298.939,13.4471,13.3774
299.139,13.4381,13.3831
299.34,13.4313,13.3926
299.54,13.4251,13.4001
299.741,13.4219,13.4088
299.941,13.4208,13.4161
300.142,13.4227,13.4226
300.342,13.4296,13.4219
300.542,13.4343,13.4258
300.743,13.4337,13.4288
300.943,13.4324,13.4296
301.144,13.4342,13.4285
301.344,13.4403,13.424
301.545,13.4458,13.4213
301.745,13.4528,13.416
301.946,13.4634,13.4103
302.146,13.4779,13.4024
302.347,13.495,13.3949
302.547,13.5133,13.3873
302.748,13.5304,13.3786
302.948,13.5374,13.371
303.149,13.544,13.3672
303.349,13.546,13.3645
303.549,13.5414,13.3625
303.75,13.5346,13.3608
303.95,13.5255,13.358
304.151,13.5145,13.3573
304.351,13.5008,13.3551
304.552,13.4847,13.3535
304.752,13.4681,13.3541
304.953,13.4534,13.3571
305.153,13.4398,13.3615
305.353,13.4302,13.3664
305.554,13.4253,13.3737
305.754,13.4224,13.3809
305.955,13.4196,13.3882
306.155,13.4172,13.3996
306.356,13.4154,13.4086
306.556,13.418,13.4172
306.757,13.4237,13.4247
306.957,13.4295,13.4321
307.158,13.4343,13.4375
307.358,13.4348,13.441
307.559,13.4392,13.4445
307.759,13.4433,13.4434
307.96,13.4464,13.4416
308.16,13.4493,13.4397
308.361,13.4571,13.4339
308.561,13.4667,13.4268
308.762,13.4761,13.4187
308.962,13.4887,13.4094
309.162,13.5045,13.4006
309.363,13.5167,13.3915
309.563,13.5339,13.3827
309.764,13.5483,13.3735
309.964,13.5574,13.3665
310.165,13.563,13.361
310.365,13.5685,13.356
310.565,13.5693,13.3525
310.766,13.5648,13.3469
310.966,13.5603,13.3473
311.167,13.5549,13.3494
311.367,13.5489,13.3527
311.568,13.5399,13.3566
311.768,13.5345,13.3591
311.969,13.5264,13.3646
312.169,13.5163,13.371
312.37,13.5052,13.3777
312.57,13.4937,13.383
312.771,13.4832,13.3904
312.971,13.4715,13.3958
313.171,13.4597,13.4018
313.372,13.4505,13.4049
313.573,13.4434,13.409
313.773,13.4361,13.4094
313.973,13.4278,13.4106
314.174,13.4177,13.4093
314.374,13.4048,13.4073
314.575,13.3921,13.4035
314.775,13.3821,13.4018
314.976,13.3757,13.4023
315.176,13.3724,13.4036
315.377,13.369,13.4064
315.577,13.3688,13.4108
315.778,13.3673,13.414
315.978,13.3668,13.4207
316.179,13.3691,13.4276
316.379,13.3752,13.4345
316.579,13.3826,13.4374
316.78,13.389,13.4452
316.98,13.3969,13.451
317.181,13.4068,13.4529
317.381,13.4122,13.4516
317.582,13.4189,13.4459
317.782,13.4267,13.4391
317.983,13.4382,13.4296
318.184,13.4508,13.4199
318.384,13.4625,13.4087
318.584,13.4705,13.3997
318.785,13.4788,13.3954
318.986,13.4854,13.3888
319.186,13.4911,13.3847
319.387,13.4944,13.3831
319.587,13.4954,13.3842
319.787,13.4941,13.3854
319.988,13.4908,13.3883
320.188,13.4877,13.3919
320.389,13.4877,13.3992
320.589,13.4893,13.4026
320.79,13.4852,13.408
320.99,13.4842,13.412
321.191,13.4841,13.4152
321.391,13.4827,13.4186
321.592,13.4819,13.4204
321.792,13.483,13.4198
321.993,13.4832,13.4214
322.193,13.4801,13.4248
322.394,13.4745,13.4252
322.594,13.4673,13.427
322.795,13.4619,13.4283
322.995,13.4573,13.4298
323.195,13.455,13.4294
323.396,13.4543,13.4285
323.596,13.4512,13.4273
323.797,13.4446,13.4257
323.997,13.4407,13.421
324.198,13.4386,13.4177
324.398,13.438,13.4152
324.599,13.4406,13.4125
324.799,13.4452,13.41
324.999,13.4529,13.4071
325.2,13.4595,13.408
325.4,13.4618,13.4081
325.601,13.4614,13.4102
325.801,13.4593,13.4116
326.002,13.458,13.4153
326.202,13.4572,13.4203
326.403,13.4574,13.4241
326.603,13.4598,13.4254
326.804,13.4612,13.4269
327.004,13.4614,13.4282
327.205,13.4582,13.4287
327.405,13.4531,13.4304
327.606,13.448,13.4296
327.806,13.4412,13.4314
328.006,13.4355,13.4324
328.207,13.432,13.4328
328.407,13.4304,13.4329
328.608,13.4293,13.4361
328.808,13.4252,13.4422
329.009,13.4215,13.4488
329.209,13.4216,13.4548
329.41,13.4222,13.4602
329.61,13.4287,13.4659
329.811,13.4301,13.4725
330.011,13.4299,13.4787
330.212,13.4319,13.4826
330.412,13.4333,13.4844
330.612,13.4353,13.4857
330.813,13.4372,13.4852
331.013,13.4379,13.4828
331.214,13.436,13.4805
331.414,13.4355,13.4727
331.615,13.4367,13.4669
331.815,13.4408,13.4585
332.015,13.4442,13.4516
332.216,13.4474,13.4427
332.416,13.4501,13.4349
332.617,13.4538,13.4296
332.817,13.4496,13.423
333.018,13.4485,13.4149
333.218,13.4459,13.4097
333.419,13.4449,13.4011
333.619,13.4468,13.3967
333.82,13.4495,13.395
334.02,13.4493,13.3926
334.221,13.4512,13.3903
334.421,13.4546,13.3896
334.622,13.4568,13.3899
334.822,13.4604,13.3908
335.023,13.4625,13.3934
335.223,13.4642,13.397
335.424,13.4667,13.4012
335.624,13.4641,13.4062
335.824,13.4595,13.4129
336.025,13.4566,13.4193
336.225,13.4568,13.4277
336.426,13.4569,13.4371
336.626,13.457,13.444
336.826,13.4547,13.4498
337.027,13.4485,13.4569
337.227,13.4432,13.4623
337.428,13.4428,13.4691
337.628,13.4407,13.476
337.829,13.4374,13.4812
338.029,13.4375,13.4866
338.23,13.4374,13.4915
338.43,13.435,13.4964
338.63,13.432,13.5006
338.831,13.4275,13.5046
339.031,13.4278,13.5078
339.232,13.4317,13.5088
339.432,13.4344,13.5094
339.633,13.4355,13.5094
339.833,13.4397,13.5088
340.033,13.4434,13.5054
340.234,13.4474,13.4982
340.434,13.4522,13.4902
340.635,13.455,13.4814
340.835,13.4554,13.471
341.036,13.4547,13.4606
341.236,13.4521,13.4489
341.436,13.4491,13.4364
341.637,13.4446,13.4266
341.837,13.4417,13.4186
342.038,13.4413,13.4126
342.238,13.4401,13.41
342.439,13.4316,13.4081
342.639,13.4254,13.4107
342.84,13.4187,13.4117
343.04,13.4149,13.4144
343.241,13.411,13.4149
343.441,13.4115,13.4158
343.642,13.4143,13.4162
343.842,13.4257,13.4154
344.043,13.4416,13.4155
344.243,13.4567,13.4161
344.444,13.4682,13.4176
344.644,13.4779,13.4185
344.845,13.4831,13.4201
345.045,13.4873,13.4203
345.246,13.4865,13.4201
345.446,13.4866,13.4205
345.647,13.4888,13.4212
345.847,13.4956,13.4226
346.048,13.4979,13.4148
346.248,13.5012,13.4196
346.449,13.5037,13.4267
346.649,13.507,13.4367
346.85,13.5076,13.4415
347.05,13.5092,13.4507
347.251,13.5112,13.4576
347.451,13.511,13.4643
347.652,13.5099,13.4701
347.852,13.5114,13.4756
348.053,13.5116,13.478
348.253,13.5079,13.4812
348.454,13.5008,13.4831
348.654,13.4924,13.4838
348.855,13.4824,13.4826
349.055,13.4754,13.4799
349.256,13.468,13.4762
349.456,13.4617,13.469
349.657,13.4544,13.461
349.857,13.4464,13.4515
350.057,13.4444,13.4414
350.258,13.4438,13.4304
350.458,13.4447,13.4238
350.659,13.4465,13.4178
350.859,13.4518,13.4126
351.06,13.4535,13.4103
351.26,13.4553,13.4075
351.461,13.4603,13.406
351.661,13.4668,13.4043
351.862,13.4758,13.4056
352.062,13.4793,13.4065
352.263,13.4815,13.4084
352.463,13.4836,13.4106
352.664,13.482,13.4144
352.864,13.4808,13.4149
353.065,13.4783,13.415
353.265,13.4803,13.4136
353.465,13.4854,13.4114
353.666,13.4895,13.408
353.866,13.4939,13.4024
354.067,13.4963,13.3974
354.267,13.4984,13.3928
354.468,13.4989,13.3892
354.668,13.4948,13.386
354.869,13.4872,13.3843
355.069,13.4798,13.3856
355.27,13.478,13.3875
355.47,13.4727,13.3905
355.671,13.4674,13.3945
355.871,13.4621,13.3968
356.072,13.4591,13.3991
356.272,13.4538,13.4023
356.472,13.4465,13.406
356.673,13.4408,13.4094
356.873,13.4373,13.4122
357.074,13.4375,13.416
357.274,13.4389,13.4184
357.475,13.441,13.4191
357.675,13.4416,13.4195
357.876,13.4404,13.4196
358.076,13.4399,13.4185
358.276,13.4391,13.4181
358.477,13.4403,13.4158
358.677,13.4465,13.4132
358.878,13.4586,13.4104
359.078,13.4692,13.4077
359.278,13.4824,13.4056
359.479,13.4976,13.4043
359.679,13.5104,13.4024
359.88,13.5228,13.4027
360.08,13.5345,13.4023
360.281,13.545,13.4028
360.481,13.5545,13.4032
360.682,13.562,13.4063
360.882,13.5656,13.4064
361.083,13.565,13.4092
361.283,13.5551,13.4123
361.483,13.5421,13.4142
361.684,13.5285,13.4156
361.884,13.5165,13.4171
362.085,13.5019,13.4178
362.285,13.4877,13.4181
362.486,13.4755,13.4192
362.686,13.4636,13.4199
362.886,13.4551,13.42
363.087,13.4456,13.4165
363.287,13.4412,13.4161
363.488,13.4459,13.4182
363.688,13.4489,13.4186
363.888,13.4504,13.4207
364.089,13.4512,13.4235
364.289,13.4518,13.4272
364.49,13.4513,13.4279
364.69,13.4551,13.4266
364.891,13.4573,13.4251
365.091,13.4585,13.4229
365.291,13.4612,13.4184
365.492,13.4614,13.415
365.692,13.4592,13.4118
365.893,13.4568,13.4083
366.093,13.4545,13.4049
366.294,13.4619,13.4027
366.494,13.4727,13.4015
366.695,13.4848,13.4006
366.895,13.5,13.3966
367.096,13.5117,13.394
367.296,13.5172,13.391
367.497,13.5215,13.3883
367.697,13.5197,13.3855
367.898,13.5144,13.3828
368.098,13.5104,13.3804
368.298,13.5066,13.3798
368.499,13.5044,13.3787
368.699,13.5004,13.3795
368.9,13.4938,13.3804
369.1,13.4874,13.3805
369.301,13.4816,13.3821
369.501,13.4788,13.3855
369.702,13.4772,13.3882
369.902,13.476,13.3922
370.103,13.4717,13.3973
370.303,13.4654,13.4001
370.504,13.4616,13.4053
370.704,13.4572,13.4101
370.904,13.4505,13.4104
371.105,13.4442,13.4136
371.305,13.4408,13.4171
371.506,13.4385,13.4192
371.706,13.4434,13.4224
371.907,13.4441,13.4264
372.107,13.4405,13.431
372.308,13.4359,13.4357
372.508,13.4331,13.4398
372.708,13.4345,13.443
372.909,13.4363,13.4455
373.109,13.4445,13.4466
373.31,13.4522,13.4458
373.51,13.4617,13.4443
373.711,13.4754,13.4393
373.911,13.4863,13.4356
374.112,13.4972,13.4307
374.312,13.5084,13.4265
374.512,13.5143,13.422
374.713,13.5136,13.4183
374.913,13.5118,13.4119
375.114,13.5088,13.4077
375.314,13.5023,13.402
375.515,13.4935,13.3957
375.715,13.4861,13.3896
375.915,13.4792,13.3838
376.116,13.4706,13.3776
376.316,13.4613,13.3719
376.517,13.4529,13.3695
376.717,13.4457,13.3664
376.917,13.438,13.3653
377.118,13.4309,13.3661
377.318,13.4227,13.3684
377.519,13.4155,13.3718
377.719,13.4112,13.3768
377.923,13.4102,13.38
378.124,13.4113,13.3836
378.324,13.4141,13.3905
378.525,13.4208,13.3987
378.725,13.4315,13.4085
378.926,13.4437,13.4166
379.126,13.4565,13.4223
379.327,13.4676,13.4276
379.527,13.4768,13.4303
379.728,13.482,13.4332
379.928,13.4879,13.436
380.129,13.4954,13.4387
380.329,13.5003,13.4415
380.53,13.5012,13.4414
380.73,13.5053,13.4418
380.931,13.5137,13.4425
381.131,13.5245,13.4461
381.331,13.5369,13.4493
381.532,13.5418,13.4527
381.732,13.5461,13.4534
381.933,13.5458,13.4538
382.133,13.5417,13.4531
382.334,13.5349,13.4511
382.534,13.5267,13.4472
382.735,13.518,13.44
382.935,13.5075,13.4339
383.136,13.4999,13.4302
383.336,13.4904,13.4257
383.537,13.4771,13.4194
383.737,13.4605,13.4142
383.937,13.4425,13.4073
384.138,13.4245,13.3996
384.338,13.4093,13.3943
384.539,13.3967,13.3903
384.739,13.3873,13.3892
384.94,13.3766,13.3878
385.14,13.3662,13.3889
385.34,13.3578,13.3858
385.541,13.3521,13.3887
385.741,13.3503,13.3937
385.942,13.3511,13.3988
386.142,13.362,13.4056
386.343,13.3792,13.4111
386.543,13.3999,13.415
386.744,13.418,13.4199
386.944,13.4371,13.4255
387.145,13.4548,13.4316
387.345,13.4688,13.4384
387.546,13.4885,13.4436
387.746,13.5032,13.4488
387.946,13.5177,13.452
388.147,13.532,13.4558
388.347,13.5405,13.4599
388.548,13.542,13.4631
388.748,13.5372,13.464
388.949,13.5285,13.4638
389.149,13.5209,13.4634
389.35,13.5112,13.4651
389.55,13.5066,13.4661
389.751,13.5065,13.4638
389.951,13.5068,13.4601
390.152,13.5017,13.4565
390.352,13.4928,13.4519
390.553,13.4815,13.446
390.753,13.4675,13.44
390.954,13.4539,13.4339
391.154,13.4385,13.4272
391.355,13.4261,13.4218
391.555,13.4168,13.4157
391.756,13.4103,13.4117
391.956,13.4073,13.4056
392.157,13.3983,13.401
392.357,13.387,13.3985
392.558,13.3762,13.3948
392.758,13.3682,13.3922
392.959,13.3664,13.391
393.159,13.3705,13.3889
393.359,13.3798,13.3882
393.56,13.3926,13.3888
393.76,13.4078,13.3925
393.961,13.4205,13.3958
394.161,13.4407,13.4016
394.362,13.4583,13.4069
394.562,13.4732,13.4123
394.763,13.4904,13.4199
394.963,13.5059,13.4273
395.164,13.5179,13.436
395.364,13.5261,13.4469
395.565,13.5315,13.4571
395.765,13.5313,13.4674
395.966,13.5241,13.4774
396.166,13.5129,13.4863
396.366,13.5001,13.4942
396.567,13.4875,13.501
396.767,13.4771,13.5066
396.968,13.4682,13.5086
397.168,13.4632,13.5132
397.369,13.4563,13.5157
397.569,13.4482,13.5164
397.77,13.441,13.5143
397.97,13.436,13.5108
398.171,13.4327,13.5056
398.371,13.4313,13.4975
398.571,13.431,13.4877
398.772,13.4265,13.4785
